Id,date,time,Username,Tweet,Language,Reply_Count,Retweet_Count,Likes_Count,Hashtags,Views
1.51616e+18,4/19/2022,0:18:59,kyivindependent,"??269 people killed by Russian military in Irpin.   Serhiy Pantelieiev, deputy head of the National Polices investigation department, said that they had discovered seven places of execution in Irpin, a city northwest of Kyiv that endured heavy fighting and Russian occupation.",en,166,2255,6161,[],154025
1.51616e+18,4/19/2022,0:20:56,oalexanderdk,More video of impacts in the vicinity of  Mykolaiv.  https://t.co/WV4mjzal9m,en,1,4,20,[],500
1.51617e+18,4/19/2022,0:22:05,shashj,"""In the city of Melitopol, like many others in the area, red, blue and white Russian flags now fly atop public buildings.""  https://t.co/YhTkejbpL3 (in April 2003 the US Army banned the display of the American flag anywhere in Iraq except the American embassy. )",en,7,96,227,[],5675
1.51617e+18,4/19/2022,0:23:31,ralee85,The father of Yegor Shkrebets said his son was a conscript sailor on the Moskva cruiser and is currently missing. He said other conscripts from the ship are also considered missing.  https://t.co/GIQj9k2xEB  https://t.co/a7r5huadNt  https://t.co/lGbQ7i8aTU,en,61,114,583,[],14575
1.51617e+18,4/19/2022,0:24:00,osinttechnical,Ukrainian soldiers phone stopped what appears to be a 7.62 round.  https://t.co/6iEq3DOFOW,en,464,3359,20206,[],505150
1.51617e+18,4/19/2022,0:24:51,shashj,"""Russian occupation authorities [in Melitopol] have said they would seek to make the Russian ruble legal tender and say they will reopen schools teaching a Russian curriculum""   https://t.co/YhTkejbpL3 Note that Melitopol is not even in Donbas.",en,3,47,114,[],2850
1.51617e+18,4/19/2022,0:25:32,shashj,"'Sergey Aksenov, the Russian governor of Crimea, said over the weekend that Ukrainian teachers from across the occupied areas of southern Ukraine will be taken to requalification camps in the peninsula so that they would follow Russian standards'  https://t.co/YhTkejbpL3",en,11,148,208,[],5200
1.51617e+18,4/19/2022,0:26:33,shashj,"""In Melitopol, the mayor, Mr. Fedorov, said Russian forces were stripping factories of their machinery and shipping it back to Russia.""  https://t.co/YhTkejbpL3",en,35,206,321,[],8025
1.51617e+18,4/19/2022,0:26:35,ralee85,"The Pacific Fleet's 155th Naval Infantry Brigade, which also took part in the fighting NW of Kyiv, was also awarded the guards status since the war began.",en,28,104,365,[],9125
1.51617e+18,4/19/2022,0:26:46,osinttechnical,"Heavy shelling reported in Kharkiv, Donetsk, and Luhansk oblasts tonight",en,31,335,2405,[],60125
1.51617e+18,4/19/2022,0:31:36,ralee85,"Despite its numerous issues during this war, the Russian military can still inflict a lot of damage with airstrikes, artillery, and armor. It is difficult to defend when these capabilities are used effectively on specific objectives.",en,104,516,2579,[],64475
1.51617e+18,4/19/2022,0:43:52,ralee85,Video reportedly showing a Ukrainian tank striking a Russian BMP through a destroyed building.   https://t.co/M6rL4fOjuy  https://t.co/FqwEevSObR,en,43,291,2339,[],58475
1.51617e+18,4/19/2022,0:46:38,osinttechnical,Google responds to the enhanced Russian satellite imagery claim.,en,23,117,1000,[],25000
1.51617e+18,4/19/2022,0:48:55,deepnetanon,@ChrisKartsonas5 @IntelDoge Now there's an idea...,en,1,0,1,[],25
1.51617e+18,4/19/2022,0:49:15,ralee85,Video of a Russian strike in Kharkiv tonight.   https://t.co/bWd3qqCpDR  https://t.co/9F8J319UDs,en,16,157,419,[],10475
1.51617e+18,4/19/2022,0:50:27,oalexanderdk,As many have been trying to say. No changes have been made to Google Maps resolution over Russian military installations. It was always like this.,en,1,18,122,[],3050
1.51617e+18,4/19/2022,0:53:44,ralee85,"One of the points I made before the war is the US lacks many of the weapons that would be most useful for Ukriane, such as long-range loitering munitions like the Harop, 30km-range Spike NLOS ATGMs, and ground-based short and medium-range air defense systems.",en,70,429,3134,[],78350
1.51617e+18,4/19/2022,0:53:52,nexta_tv,"The military-industrial complex of #Russia will become the next target of U.S. sanctions, the U.S. Treasury Department said.  https://t.co/pfdKGk4brP",en,147,842,5553,['russia'],138825
1.51617e+18,4/19/2022,0:54:42,kylejglen,@IntelArrow @StJavelina This is not from Ukraine. This footage has been around for years. It was even circulating in January.  https://t.co/CbNCwRLdrb,en,3,10,98,[],2450
1.51617e+18,4/19/2022,0:57:31,ralee85,"The US military lacks those weapons because its has a dominant air force, but that means the US doesn't have many of the right weapons to equip a military that lacks a strong air force.",en,44,126,1713,[],42825
1.51617e+18,4/19/2022,0:58:15,nexta_tv,16 foreign diplomatic missions resumed their work in #Kyiv. S: #Ukrainian Ministry of Foreign Affairs  https://t.co/IhqgGlPkqi,en,171,519,3837,"['kyiv', 'ukrainian']",95925
1.51617e+18,4/19/2022,1:00:55,ralee85,"@DavidLarter Russia can't achieve its initial maximalist objectives, but it can try to retake all of the Donbas and occupy other parts of southern Ukraine as a fall back. They're real hope is that they can sufficiently attrit/destroy the Ukrainian militar",en,4,9,52,[],1300
1.51618e+18,4/19/2022,1:05:58,kylejglen,@IntelArrow @sentdefender It's old. Delete it.,en,2,0,8,[],200
1.51618e+18,4/19/2022,1:10:11,ralee85,Russian MLRS fire from Donetsk.   https://t.co/GbDm1YYL2q  https://t.co/6WU6pPHX7w,en,14,108,267,[],6675
1.51618e+18,4/19/2022,1:12:45,ralee85,Video of the aftermath of Russian strikes on the Azovstal plant in Mariupol.   https://t.co/stAgH7FFtL  https://t.co/09DjVJz8Pb,en,16,134,379,[],9475
1.51618e+18,4/19/2022,1:15:11,ralee85,Another video of Russian strikes near Kharkiv.   https://t.co/gGjodPyBBQ  https://t.co/wu3iDxon5A,en,9,108,296,[],7400
1.51618e+18,4/19/2022,1:18:36,nexta_tv,"Macron explained why he had not called Putin for a long time  ""After massacres in #Bucha and other cities, war took a different course, since then I have not spoken [with Putin] directly anymore but I do not exclude that I will do so in future,"" said French president on France 5.  https://t.co/lBQtAZrP9r",en,182,194,1392,['bucha'],34800
1.51618e+18,4/19/2022,1:19:50,kylejglen,@devnodecon It's obviously been added in. The video is old.,en,1,0,14,[],350
1.51618e+18,4/19/2022,1:24:21,kylejglen,@stabilizets @Ms_Whois @_HighThunder_ @IntelArrow @kille Check the date and make an argument.    https://t.co/W6wrw6PuVM,en,2,0,9,[],225
1.51618e+18,4/19/2022,1:24:23,thestudyofwar,Here is today's control-of-terrain map for #Russia's invasion of #Ukraine from @TheStudyofWar and @criticalthreats. Axis-specific maps will follow.  https://t.co/lcnKKpudRi,en,10,247,662,"['russia', 'ukraine']",16550
1.51618e+18,4/19/2022,1:24:37,kylejglen,@Ms_Whois @_HighThunder_ @IntelArrow Good enough for you?   https://t.co/W6wrw6PuVM,en,0,0,8,[],200
1.51618e+18,4/19/2022,1:28:43,kylejglen,@Dadud300 @IntelArrow @sentdefender Are you kidding me? What does the date say?  https://t.co/k9ws3fjU1a,en,0,0,4,[],100
1.51618e+18,4/19/2022,1:31:48,kylejglen,"@Ms_Whois @stabilizets @_HighThunder_ @IntelArrow @kille This video has been posted dozens of times. It was faked in January it's faked now. This is at the very least, until I find the original, 3 months old. The war hasn't even been on for 2 months yet. ",en,1,0,2,[],50
1.51618e+18,4/19/2022,1:33:35,nexta_tv,"Ilya Navalny, a resident of the town of #Bucha, #Kyiv region, who was found shot to death in a mass grave among hundreds of other victims, was a distant relative of #Russian opposition politician Alexey Navalny.  https://t.co/VWXqw2c7ns",en,65,880,3677,"['bucha', 'kyiv', 'russian']",91925
1.51618e+18,4/19/2022,1:37:22,ralee85,Artyom Mishustin was a conscript sailor on the Moskva who was serving in the engine room on the night the Moskva was struck. His sister said he's listed as missing but she thinks he was killed.  https://t.co/02aB2JWRdm  https://t.co/CZliz9XIVs,en,90,119,809,[],20225
1.51619e+18,4/19/2022,1:41:20,ralee85,"@zach_ota Frankly, it is embarrassing that 81mm mortars are the longest range assets in an infantry battalion.",en,4,3,57,[],1425
1.51619e+18,4/19/2022,1:46:10,kylejglen,"Here is the same exercise from another angle. Saudi Arabia, 8 years ago.   https://t.co/KD4RJHJ2Oh",en,3,4,42,[],1050
1.51619e+18,4/19/2022,1:48:52,ralee85,Low-flying Russian Su-25 attack aircraft in Donetsk.   https://t.co/NyXAgTiYwI  https://t.co/ZXgHhRsBjH,en,30,170,524,[],13100
1.51619e+18,4/19/2022,1:48:53,kylejglen,@Ms_Whois @stabilizets @_HighThunder_ @IntelArrow @kille Doesn't change this video being from an exercise in 2013.    https://t.co/KD4RJHJ2Oh,en,1,0,1,[],25
1.51619e+18,4/19/2022,1:53:06,kylejglen,"@IntelArrow This is an old video. Not only does it appear on VK in January this year, another angle of this exercise can be seen in this 8 year old video. Do the right thing and delete it.    https://t.co/KD4RJHJ2Oh",en,2,3,91,[],2275
1.51619e+18,4/19/2022,1:56:53,kylejglen,"@_Andrew_Banks_ It has clearly been edited in. This video is from Saudi Arabia. This video appears on VK in January so at the very least it's 3 months old. Either way, it's not tonight.",en,1,0,4,[],100
1.51619e+18,4/19/2022,2:00:34,kylejglen,@_Andrew_Banks_ There was a video from Syria with Ukrainian music and logos slapped on it less than a week ago.,en,0,0,3,[],75
1.51619e+18,4/19/2022,2:02:42,deepnetanon,@johnjhacking I wish I could say I'm surprised but.. I'm not.,en,0,0,4,[],100
1.51619e+18,4/19/2022,2:05:03,osinttechnical,Reportedly a Russian CASEVAC  https://t.co/XsDjV8Wv7i,en,55,193,1265,[],31625
1.51619e+18,4/19/2022,2:05:54,osinttechnical,Somewhere outside of Izyum,en,4,10,254,[],6350
1.51619e+18,4/19/2022,2:15:16,ralee85,UAV footage from Ukraine's 30th Mechanized Brigade showing artillery or mortar strikes on Russian trucks.  https://t.co/7S1r8FZyhJ  https://t.co/nhZQE5iUeW,en,10,98,647,[],16175
1.5162e+18,4/19/2022,2:22:41,osinttechnical,"h/t @bradyafr, the Russian formation hit belonged to the 74th Guards Motor Rifle Brigade  https://t.co/P2piiviKdj",en,3,64,812,[],20300
1.5162e+18,4/19/2022,2:24:29,osinttechnical,"@bradyafr They are over 3000km away from their base in Yurga, Kemerovo Oblast, Russia  https://t.co/Gqu1qCKoYZ",en,18,79,744,[],18600
1.5162e+18,4/19/2022,2:28:31,ralee85,Undated video reportedly showing Russian Mi-8 helicopters evacuating wounded Russian servicemen with a Ka-52 providing security.   https://t.co/N4WgH9tfta  https://t.co/pXIHRNKeSH,en,32,108,506,[],12650
1.5162e+18,4/19/2022,2:33:54,ralee85,"A destroyed Russian tank, likely a T-72B3.   https://t.co/KHubDiShMi  https://t.co/b3Ms40cUwk",en,20,178,2108,[],52700
1.5162e+18,4/19/2022,2:34:55,ralee85,Reportedly footage of the Ukrainian troops who destroyed the tank. 2/  https://t.co/KHubDiShMi  https://t.co/HKkeiq4q7O,en,12,82,618,[],15450
1.5162e+18,4/19/2022,2:38:43,thestudyofwar,#Mariupol Update:  #Russian forces continued assaults against #Ukrainian defenders in the Azovstal plant but did not make any verifiable gains in the last 24 hours. Ukrainian military sources shared footage of limited counterattacks near the plant.  https://t.co/l7qg7yfv3g  https://t.co/lzSGRtScqw,en,7,148,401,"['mariupol', 'russian', 'ukrainian']",10025
1.5162e+18,4/19/2022,2:40:36,thestudyofwar,#Donetsk and #Luhansk Oblasts Update:  #Russian forces likely began large-scale offensive operations in Donetsk and Luhansk oblasts on April 18. These offensive operations are unlikely to be dramatically more successful than failed operations around #Kyiv.  https://t.co/l7qg7yfv3g  https://t.co/f3kYDuydrN,en,27,168,394,"['donetsk', 'luhansk', 'russian', 'kyiv']",9850
1.5162e+18,4/19/2022,2:41:57,thestudyofwar,"#Kharkiv and #Izyum Update:  #Ukrainian forces continued a successful counterattack (begun on April 16) southeast of Kharkiv, taking several small towns on April 17-18. 1/2  https://t.co/l7qg7yfv3g  https://t.co/9YIMDfVdv0",en,16,177,684,"['kharkiv', 'izyum', 'ukrainian']",17100
1.5162e+18,4/19/2022,2:42:59,osinttechnical,"Per @TheStudyofWar- ""Russian forces began a new phase of large-scale offensive operations in eastern Ukraine on April 18 likely intended to capture the entirety of Donetsk and Luhansk oblasts""  https://t.co/MwtSrJ0my5",en,18,193,1044,[],26100
1.5162e+18,4/19/2022,2:44:00,thestudyofwar,#Kharkiv and #Izyum Update:  This #Ukrainian offensive will likely force #Russian forces to divert some of the combat power intended for the stalled Izyum axis to defend against Ukrainian advances. 2/2  https://t.co/l7qg7yfv3g  https://t.co/hr0iczr8gk,en,3,80,316,"['kharkiv', 'izyum', 'ukrainian', 'russian']",7900
1.5162e+18,4/19/2022,2:46:24,ralee85,Low-flying Russian Mi-24 helicopter in Donetsk.   https://t.co/zprS3gn8MY  https://t.co/7whOsTU5Tk,en,21,80,305,[],7625
1.5162e+18,4/19/2022,2:47:01,thestudyofwar,April 18 Assessment Highlight:  https://t.co/l7qg7yfv3g  https://t.co/1q1s1vY4Xo,en,6,46,185,[],4625
1.51639e+18,4/19/2022,15:16:27,kyivindependent,??Zelensky proposes to extend martial law until June 24.  President Volodymyr Zelensky submitted to the parliament a bill extending martial law. The current martial law period expires on April 25.,en,66,897,6129,[],153225
1.51639e+18,4/19/2022,15:26:50,nexta_tv,#Spanish Prime Minister Pedro Sanchez will visit #Kyiv to meet with #Ukrainian President Volodymyr Zelenskyy in the coming days.  https://t.co/iAH6TJcXsp,en,41,326,2915,"['spanish', 'kyiv', 'ukrainian']",72875
1.51639e+18,4/19/2022,15:28:07,nexta_tv,This is what an abandoned occupier's camp in the #Chernobyl zone looks like. #Russians were digging trenches in the radioactive soil.  https://t.co/NDRlBExieZ,en,231,861,3557,"['chernobyl', 'russians']",88925
1.51639e+18,4/19/2022,15:30:46,liveuamap,76 Ukrainians released in 5th prisoners swap with Russia - Vice PM  https://t.co/bhKTSLf5E7 via @tweetsNV #Ukraine  https://t.co/pDnV04lc6w,en,4,61,307,['ukraine'],7675
1.5164e+18,4/19/2022,15:35:17,uaweapons,"#Ukraine: An Azov fighter damaging a Russian BTR-82A APC with a MATADOR RGW-90 HH in #Mariupol.  These launchers were delivered to UA only in the end of March- meaning that materiel supply to the defenders of the city continued at least up till that date, likely via helicopters.  https://t.co/7iNlzD5r33",en,111,968,8865,"['ukraine', 'mariupol']",221625
1.5164e+18,4/19/2022,15:43:21,uaweapons,"@ost_welt Yes, it did strike the BTR.",en,2,2,171,[],4275
1.5164e+18,4/19/2022,15:43:28,kyivindependent,"??76 Ukrainians return home as part of prisoner exchange with Russia.  This number includes 60 servicepeople, including 10 officers, and 16 civilians, Deputy Prime Minister Iryna Vereshchuk said on April 19. She did not say how many Russians were exchanged.",en,55,789,4889,[],122225
1.5164e+18,4/19/2022,15:48:48,uaweapons,#Ukraine: A crash landed Russian Eleron-3 light reconnaissance UAV was found by the forces of National Guard of Ukraine somewhere in #Chernihiv Oblast.  https://t.co/SAvaeqEf8z,en,41,274,2810,"['ukraine', 'chernihiv']",70250
1.5164e+18,4/19/2022,15:56:20,uaweapons,"#Ukraine: More vehicles lost by the Ukrainian army in the ""Illich factory"", #Mariupol - two BTR-80 armored personnel carriers (one was hit with an anti-tank weapon) and one more cannibalized HMMWV infantry mobility vehicle.  https://t.co/VMCe2NzU9f",en,15,97,756,"['ukraine', 'mariupol']",18900
1.5164e+18,4/19/2022,16:00:03,osinttechnical,".@TheOsintBunker Season 3 Episode 2, we talk about where things went wrong for the Russians, and the new offensive in the Donbas.  https://t.co/zTVZtJQD8g",en,11,33,352,[],8800
1.5164e+18,4/19/2022,16:14:44,oalexanderdk,"The FH70s could make use of the 40,000 155mm shells the US is supplying to Ukraine.",en,1,3,39,[],975
1.5164e+18,4/19/2022,16:14:44,oalexanderdk,"The Netherlands to send ""heavy equipment, including armored vehicles to Ukraine"".  My initial guess on what they could be sending would be the phased out YPR-765 and possibly their FH70 155mm howitzers taken out of active service years ago.  https://t.co/bzQ8LbqEk4",en,5,18,81,[],2025
1.51641e+18,4/19/2022,16:20:02,nexta_tv,Volodymyr Zelenskyy submitted a bill to the Verkhovna Rada to extend martial law in #Ukraine. It will probably be extended for another 30 days.  https://t.co/ebpiEIaeGe,en,9,117,883,['ukraine'],22075
1.51641e+18,4/19/2022,16:23:52,nexta_tv,"Irina Vereshchuk announced the fifth prisoner exchange  They managed to exchange 60 #Ukrainian servicemen, 10 of them are officers. 16 civilians are also returning home.  https://t.co/0KmN8NYZQM",en,11,128,960,['ukrainian'],24000
1.51641e+18,4/19/2022,16:27:53,uaweapons,"#Ukraine: The Russian army continues the use of loitering munitions in Ukraine - as claimed, two ZALA KYB ""kamikaze"" drones were shot down by the Ukrainian troops. However, the photos of remains show that they highly likely worked properly, but the impact is unknown.  https://t.co/7aEBQzaqTN",en,34,264,1713,['ukraine'],42825
1.51641e+18,4/19/2022,16:36:57,uaweapons,#Ukraine: Three Russian supply trucks were destroyed and one was captured in good condition by the Ukrainian Special Operations Forces.  https://t.co/gCY3jh3w3t,en,59,577,6129,['ukraine'],153225
1.51641e+18,4/19/2022,16:37:22,kyivindependent,"??Kharkiv Oblast Governor: Russian shelling kills 3 people in Kharkiv on April 19.  Oleh Synehubov said that 16 people had been injured. Kharkiv has been shelled by Russian multiple rocket launchers, according to the official.",en,39,487,1961,[],49025
1.51641e+18,4/19/2022,16:53:35,oalexanderdk,"@mifi_ https I was more thinking the ""zwaarder materieel"". I would consider artillery to fall under this.   Could also include Bushmaster. Time will tell.",en,0,0,2,[],50
1.51642e+18,4/19/2022,17:00:57,motolkohelp,"Its reported that in addition to MSQ, Baranavichy and Balbasava, bombers may land at other Belarusian airfields. Our followers write that during Soviet times, TU-22M3 bombers were based at Belarusian airfields (BSSR): Balbasava, Machulishchy, Babruisk, Baranavichy, Ziabrauka 1/8  https://t.co/qYOPakZDNy",en,1,26,60,[],1500
1.51642e+18,4/19/2022,17:00:58,motolkohelp,"We should also pay attention to the airfield in Babruisk. The runway is 3000 m there. And again, its suitable for landing of Tu-22M3, but not for landing of Tu-160. But there is one more thing: one flight hour of Tu-160 requires 64 man-hours of ground personnel. 5/8",en,1,2,14,[],350
1.51642e+18,4/19/2022,17:00:58,motolkohelp,"Ziabrauka airfield with a runway of 3002 meters is suitable for landing of Tu-22M3, but not suitable for Tu-160. And it should be noted that the length of a runway in Ziabrauka is shorter at the moment. 4/8",en,1,2,9,[],225
1.51642e+18,4/19/2022,17:00:58,motolkohelp,"And there are protected (underground) command posts for the combat control of aircraft at each airfield.  But the runway should be at least 3000 meters for landing of these aircraft. The airfield in Machulishchy has 2994 m of concrete runway, which is limited for landing. 3/8",en,1,2,8,[],200
1.51642e+18,4/19/2022,17:00:58,motolkohelp,"There were also long-range aviation regiments subordinated to the 46th Air Army (Smolensk).  Yes, the runways at all these airfields (except Ziabrauka) are in acceptable condition for landing of this type of aircraft. 2/8",en,1,3,9,[],225
1.51642e+18,4/19/2022,17:00:59,motolkohelp,"In addition, according to sources, Tu-134UBL and Tu-134Sh, which arrived at Minsk National Airport (MSQ) from April 8 to April 15, were there for repairs. Its still not clear why they were there for so little time. 8/8",en,0,4,14,[],350
1.51642e+18,4/19/2022,17:00:59,motolkohelp,"At the same time, the 83rd separate engineering airfield regiment is located in Babruisk. 7/8",en,1,4,14,[],350
1.51642e+18,4/19/2022,17:00:59,motolkohelp,"A high flight activity has not been observed at the airfield in Babruisk since the beginning of the war, so we can suggest that the airfield is practically not used for military purposes, and its hard to equip it quickly. 6/8",en,1,1,11,[],275
1.51642e+18,4/19/2022,17:06:31,liveuamap,Russian plane dropped powerful aerial bomb on the hospital near Azovstal  https://t.co/4eivVNjvuL  #Ukraine  https://t.co/S6M0BcQ3gk,en,24,223,387,['ukraine'],9675
1.51642e+18,4/19/2022,17:09:41,nexta_tv,The Prime Minister of the #Netherlands promised to supply #Ukraine with weapons and armored vehicles.,en,27,209,1847,"['netherlands', 'ukraine']",46175
1.51642e+18,4/19/2022,17:11:12,nexta_tv,The mayor of Irpen said that rebuilding the city from the aftermath of the #Russian invasion would cost at least a billion dollars.  https://t.co/3zLOLu1jkW,en,45,258,1166,['russian'],29150
1.51642e+18,4/19/2022,17:15:09,kyivindependent,"Ukrainian authorities continue to exhume the bodies of civilians killed by Russian troops from the mass graves in the towns and villages around Kyiv.  At least 1,200 civilians have been killed in Kyiv Oblast, and the numbers keep rising.  More from our @AsamiTerajima:  https://t.co/DYeBNQlO36",en,151,2196,4735,[],118375
1.51642e+18,4/19/2022,17:16:29,nexta_tv,"#Siberian forests are burning. Large fires were recorded in the #Omsk, #Krasnoyarsk and #Novosibirsk regions.  https://t.co/hRK5M883x9",en,412,927,4043,"['siberian', 'omsk', 'krasnoyarsk', 'novosibirsk']",101075
1.51642e+18,4/19/2022,17:27:19,kyivindependent,"??Digital transformation minister: Starlink to open representative office in Ukraine.  10,000 stations of SpaceXs satellite internet network are helping Ukraine's army, as well as energy, telecommunications, healthcare and agricultural facilities, Mykhailo Fedorov said.",en,80,1291,8361,[],209025
1.51643e+18,4/19/2022,17:46:12,hannaliubakova,"#Ukraine Police have found more than 1,000 bodies of civilians killed in the Kyiv region.Most of them were shot dead,regional police chief Andrei Nebitov said.More than 420 bodies have already been found in Bucha alone.People returning to their homes find new victims in basements  https://t.co/6Ed3PFoIfk",en,101,1111,1654,['ukraine'],41350
1.51643e+18,4/19/2022,17:56:31,nexta_tv,"Starlink will open a representative office in #Ukraine,  said the Minister of Digital Transformation Mikhail Fedorov.    Today there are already about 10 thousand stations is operating in Ukraine. The AFU, critical infrastructure enterprises and hospitals use them.  https://t.co/SLhRi8BqQo",en,21,232,1907,['ukraine'],47675
1.51643e+18,4/19/2022,17:57:42,nexta_tv,#German software developer SAP stops its activities in #Russia.  https://t.co/ThvQrtkpqj,en,123,601,5633,"['german', 'russia']",140825
1.51643e+18,4/19/2022,18:03:16,kyivindependent,"??Russian court jails Crimean Tatar activist for 17 years.  According to Crimean Solidarity human rights movement, a Rostov court on April 19 imprisoned Emil Ziyadinov on charges of terrorism. He was prosecuted as part of Russias crackdown on Hizb ut Tahrir, an Islamist group.",en,34,514,1888,[],47200
1.51643e+18,4/19/2022,18:12:08,kyivindependent,"??Netherlands to send heavy weapons, including armored vehicles, to Ukraine.  Dutch Prime Minister Mark Rutte said on April 19 that he had called Ukrainian President Volodymyr Zelensky and announced the arms supplies as Russia begins a renewed offensive.",en,316,3090,21254,[],531350
1.51644e+18,4/19/2022,18:21:37,motolkohelp,"2) 12:40. 2 trains were seen at Khoiniki railway station. One was empty, another one had equipment. The equipment included 4 BMP-2, 3 APC, Grad MLRS, at least 6 engineering vehicles (with cranes, buckets), several MT-LB, T-72 tanks, KamAZ trucks, command posts. 2/7",en,1,1,8,[],200
1.51644e+18,4/19/2022,18:21:37,motolkohelp,"??Military activity on the territory of Belarus from 11:00 to 17:00:  1) 11:00. 6 trains with all-metal cars, 2 trains with empty flatcars were seen at Gomel-Nechetny station. 1/7  https://t.co/ku7m1PPOas",en,2,18,35,[],875
1.51644e+18,4/19/2022,18:21:38,motolkohelp,"It should also be noted that at the same time, the runway at Ziabrauka airfield was being cleaned and dried.  5) 13:49. Military vehicles, mostly KamAZ and Ural trucks, fuel trucks, were spotted at a gas station at the R-31 highway near the village of Hulevichy. 5/7",en,1,1,5,[],125
1.51644e+18,4/19/2022,18:21:38,motolkohelp,"4) 13:40. Military equipment with red square marks (2 MT-LB and 6 2S1 Gvozdika self-propelled howitzers) was moving from M-10 highway towards Ziabrauka. Most likely, the equipment belongs to the Belarusian Ministry of Defense. 4/7",en,1,1,5,[],125
1.51644e+18,4/19/2022,18:21:38,motolkohelp,There also were 2 Russian Railways passenger cars. 2 KamAZ trucks were spotted in the town.  3) 13:00. A train with 17 Russian Railways all-metal cars was moving from Gomel-Nechetny station towards Gomel-North station. 3/7,en,1,1,7,[],175
1.51644e+18,4/19/2022,18:21:39,motolkohelp,8) 16:45. A white Russian medical PAZ bus with 1630 AP 50 registration number indicated on license plate was spotted near the professional college No. 68 on Chapayeva street in Mazyr. The vehicle was moving towards the town center. 7/7,en,0,6,14,[],350
1.51644e+18,4/19/2022,18:21:39,motolkohelp,"6) 14:30. 3 fuel trucks and a KamAZ truck were moving along the M5 highway towards Gomel.  7) 15:15. 7 fuel trucks were spotted near Zhlobin, moving along the M5 highway. Most likely, they had refueled in Chyrvony Berah. 6/7",en,1,7,13,[],325
1.51644e+18,4/19/2022,18:30:25,nexta_tv,A sixth package of sanctions against #Russia is expected next week - Radio Liberty journalist Rikard Jozwiak.,en,37,130,1166,['russia'],29150
1.51644e+18,4/19/2022,18:36:15,liveuamap,Truck driver killed in Stoyanka near Irpin as result of landmine explosion  https://t.co/GR0yyysPoV  #Ukraine  https://t.co/UNkvR4JXO7,en,11,85,209,['ukraine'],5225
1.51644e+18,4/19/2022,18:38:42,kyivindependent,"??IMF expects Ukraine's economy to fall by 35% in 2022.  According to the IMFs report, Russias gross domestic product will drop by 8.5% this year. The IMF also expects that Russias war will contribute to a significant slowdown in global growth in 2022 and add to inflation.",en,69,455,1960,[],49000
1.51644e+18,4/19/2022,18:48:33,shashj,"Good piece by @mattsteinglass. ""The scale of Soviet &amp; Chinese supplies of heavy weaponry to the North Vietnamese dwarfs anything imaginable in Ukraine...Soviet trainers often pressed the buttons on anti-aircraft missile[s] that shot down American fighters""  https://t.co/dsWMboalrx",en,77,929,2899,[],72475
1.51644e+18,4/19/2022,18:50:48,liveuamap,"The @POTUS video call with world leaders on war in Ukraine ended at 11:21 AM EDT (15:43 UTC), according to the  @WhiteHouse  https://t.co/FYX4rvuVN0 via @W7VOA #Ukraine  https://t.co/JpICg6tJ9v",en,7,42,210,['ukraine'],5250
1.51644e+18,4/19/2022,18:53:34,kyivindependent,"??87% of AmCham Ukraine members ready to join Ukraine's post-war recovery.  According to a survey by @ChamberUkraine, 41% of its member companies are fully operational, 50% continue to work partially, 29% have relocated within Ukraine, and 19% have relocated outside Ukraine.",en,31,401,2436,[],60900
1.51645e+18,4/19/2022,19:00:43,shashj,"@DFI_Sancho I've been happy to question statements at every stage. Western officials get some things impressively right, and they get some things wrong. I'd say they've got more right than wrong during this war -- certainly compared to those who jeered pr",en,1,0,0,[],0
1.51645e+18,4/19/2022,19:00:44,thestudyofwar,April 18 Assessment Highlight:  #Russian forces did not take the operational pause that was likely necessary to reconstitute and properly integrate damaged units withdrawn from northeastern #Ukraine into operations in eastern Ukraine.   https://t.co/l7qg7yx6rQ  https://t.co/IexN0yNrEq,en,19,161,555,"['russian', 'ukraine']",13875
1.51645e+18,4/19/2022,19:07:24,kyivindependent,"??Truck driver killed by landmine in Irpin.  Irpin Mayor Oleksandr Markushyn reported the incident on April 19. He once again urged residents to refrain from returning to Irpin, a satellite city northwest of Kyiv, before its completely demined.",en,56,885,3480,[],87000
1.51645e+18,4/19/2022,19:30:56,uaweapons,"#Ukraine: A Russian armoured vehicle (Said to be a tank) was claimed to be hit by Ukrainian fire, detonating dramatically.  https://t.co/vD33h2sgrI",en,189,988,8538,['ukraine'],213450
1.51646e+18,4/19/2022,19:38:35,nexta_tv,"?? The #Ukrainian Armed Forces have defeated the occupiers near #Marinka in #Donetsk Region. Control over the city has been restored, the AFU General Staff reports.",en,153,1478,11190,"['ukrainian', 'marinka', 'donetsk']",279750
1.51646e+18,4/19/2022,19:42:16,nexta_tv,"??The Azovstal plant was almost completely destroyed, said Svyatoslav Palamar, deputy Azov commander.  ""Super-powerful bombs"" were dropped on the plant and civilians are under the rubble.  The image is illustrative.  https://t.co/kVdeZw2UDd",en,138,721,2209,[],55225
1.51646e+18,4/19/2022,19:46:13,nexta_tv,"Boris Johnson: ""I suggested that our long-term goal is to strengthen and reinforce #Ukraine to the point where #Russia never dares to invade again.""  https://t.co/vdsF7m1OIj",en,170,1041,8274,"['ukraine', 'russia']",206850
