,id,created_at,date,time,username,name,tweet,language,mentions,photos,replies_count,retweets_count,likes_count,hashtags,link,retweet,video,reply_to,views_count,sentiment
11970,1.51467e+18,2022-04-14 21:28:03 GTB Daylight Time,4/14/2022,21:28:03,uaweapons,???? Ukraine Weapons Tracker,#Ukraine: Another Russian Orlan-10 UAV was shot down by the Ukrainian side in #Kharkiv Oblast.  https://t.co/mhBiVCBtTB,en,[],"['https://pbs.twimg.com/media/FQUyAE6XIA4k2X1.jpg', 'https://pbs.twimg.com/media/FQUyAlqWYAYHl0V.jpg']",28,228,2912,"['ukraine', 'kharkiv']",https://twitter.com/UAWeapons/status/1514671842132475909,False,1,[],72800,-1.6862262378471087
11978,1.51468e+18,2022-04-14 22:11:31 GTB Daylight Time,4/14/2022,22:11:31,uaweapons,???? Ukraine Weapons Tracker,"#Ukraine: A Russian Ka-52 attack helicopter was destroyed in #Kyiv Oblast, likely last month or very early April. These images are previously unseen, however.  https://t.co/Z2YYUcdm3T",en,[],"['https://pbs.twimg.com/media/FQU7iPrX0AocJlE.jpg', 'https://pbs.twimg.com/media/FQU7i4DXwAE0_jJ.jpg', 'https://pbs.twimg.com/media/FQU7jk8WUAMLR-K.jpg', 'https://pbs.twimg.com/media/FQU7kPRXwAUwBF3.jpg']",33,385,4825,"['ukraine', 'kyiv']",https://twitter.com/UAWeapons/status/1514682783922368516,False,1,[],120625,3.451973407931895
11981,1.51469e+18,2022-04-14 22:23:34 GTB Daylight Time,4/14/2022,22:23:34,uaweapons,???? Ukraine Weapons Tracker,"#Ukraine: A Ukrainian Army base/repair position in Staromlynivka (On the border between Donetsk and Zaporizhzhia Oblasts) was captured by the Russian forces.   A 2S7 Pion 203mm SPG, 9A39M1 TEL (for Buk-M1 SAM), 5P85D/S TEL (for S-300PS SAM) and a BTS-4 ARV can be seen destroyed.  https://t.co/HWuxjaEjew",en,[],"['https://pbs.twimg.com/media/FQU9S6uWUAoqscJ.jpg', 'https://pbs.twimg.com/media/FQU9r6aXsAAea24.jpg', 'https://pbs.twimg.com/media/FQU9vWhXwAEiM8h.jpg', 'https://pbs.twimg.com/media/FQU9wcaXIAQQVmC.jpg']",33,115,761,['ukraine'],https://twitter.com/UAWeapons/status/1514685814512492551,False,1,[],19025,4.197820634625286
11982,1.51469e+18,2022-04-14 22:23:35 GTB Daylight Time,4/14/2022,22:23:35,uaweapons,???? Ukraine Weapons Tracker,"As well as this, a Kozak-2 IMV, a T-64BV tank and a couple of trucks were also destroyed.  https://t.co/YWdGgTV9OR",en,[],"['https://pbs.twimg.com/media/FQU95NjXMAMPTX2.jpg', 'https://pbs.twimg.com/media/FQU97QgXsAUdivo.jpg', 'https://pbs.twimg.com/media/FQU-AKEXoA0d061.jpg']",2,49,446,[],https://twitter.com/UAWeapons/status/1514685821336625153,False,1,[],11150,3.4892732285653363
11983,1.51469e+18,2022-04-14 22:25:18 GTB Daylight Time,4/14/2022,22:25:18,uaweapons,???? Ukraine Weapons Tracker,"Ah, good spot. Well, at least we know what happened to it in the end.   https://t.co/vb8tLYOKgq",en,[],[],7,50,834,[],https://twitter.com/UAWeapons/status/1514686253173776390,False,0,[],20850,0.09521309115930855
11984,1.51469e+18,2022-04-14 22:26:49 GTB Daylight Time,4/14/2022,22:26:49,osinttechnical,OSINTtechnical,A Ukrainian man trying to keep his newly acquired Smerch cluster munition dispenser  https://t.co/9SDHsKw8ds,en,[],[],143,361,3280,[],https://twitter.com/Osinttechnical/status/1514686635123920897,False,1,[],82000,0.552329217112276
11985,1.51469e+18,2022-04-14 22:35:08 GTB Daylight Time,4/14/2022,22:35:08,uaweapons,???? Ukraine Weapons Tracker,"#Ukraine: It turns out that this attack near Borova, #Kharkiv Oblast, was larger than we realised- the bridge was detonated by UA SOF as the Russian convoy passed over it, taking out 4 trucks and a Tigr-M IMV.  https://t.co/NK7tBC1enZ",en,[],"['https://pbs.twimg.com/media/FQVAu6mXEAQggGu.png', 'https://pbs.twimg.com/media/FQVAvmGWYAIhgv4.png', 'https://pbs.twimg.com/media/FQVAwd6WYAwC044.png', 'https://pbs.twimg.com/media/FQVBIIbXIA09HgU.jpg']",42,307,2724,"['ukraine', 'kharkiv']",https://twitter.com/UAWeapons/status/1514688725732708352,False,1,[],68100,1.0658350277917636
11986,1.51469e+18,2022-04-14 22:35:09 GTB Daylight Time,4/14/2022,22:35:09,uaweapons,???? Ukraine Weapons Tracker,"The charge used to take out the bridge was composed of UZP-77 (Parts of UR-77 mine clearing charge), a TM-62M AT mine, and large quantities of TNT blocks.  https://t.co/XArGL7Jtja",en,[],['https://pbs.twimg.com/media/FQVBBr3WUAgyqkH.jpg'],26,160,1742,[],https://twitter.com/UAWeapons/status/1514688731999088641,False,1,[],43550,3.8866845222278767
11989,1.51469e+18,2022-04-14 22:40:59 GTB Daylight Time,4/14/2022,22:40:59,hannaliubakova,Hanna Liubakova,#Belarus The foreign minister Uladzimir Makei called on the EU to restore dialogue and abandon the sanctions policy. He called torture and killings of citizens the unfortunate events of 2020  The regime needs money and wants to avoid responsibility for helping Russia in the war  https://t.co/r75tYLuLIl,en,[],['https://pbs.twimg.com/media/FQVCtAqWYAMdhwe.jpg'],222,431,1491,['belarus'],https://twitter.com/HannaLiubakova/status/1514690196205412372,False,1,[],37275,4.717938826569222
11991,1.51469e+18,2022-04-14 22:53:38 GTB Daylight Time,4/14/2022,22:53:38,uaweapons,???? Ukraine Weapons Tracker,#Ukraine: The 28th Mechanized Brigade claimed to shoot down another Russian Orlan-10 UAV.  https://t.co/opPhuEbDWJ,en,[],['https://pbs.twimg.com/media/FQVFlEIWYAM1eD3.jpg'],36,226,2539,['ukraine'],https://twitter.com/UAWeapons/status/1514693381389438976,False,1,[],63475,0.474254778350818
11992,1.51469e+18,2022-04-14 22:55:02 GTB Daylight Time,4/14/2022,22:55:02,liveuamap,Liveuamap,"The cruiser Moskva sank while being towed in a storm,-Russian Defense Ministry  https://t.co/NxEiHePb3b  #Ukraine  https://t.co/1TBbOeSdj1",en,[],['https://pbs.twimg.com/media/FQVF7PWXoAo9_1o.jpg'],290,807,4217,['ukraine'],https://twitter.com/Liveuamap/status/1514693735430426633,False,1,[],105425,1.2293708367000402
11993,1.51469e+18,2022-04-14 22:55:47 GTB Daylight Time,4/14/2022,22:55:47,osinttechnical,OSINTtechnical,Russian FSB SOF raiding houses in the Kherson area  https://t.co/UobOxjjc2x,en,[],['https://pbs.twimg.com/media/FQVGFV-WQAMVaP2.jpg'],67,284,1199,[],https://twitter.com/Osinttechnical/status/1514693921816854542,False,1,[],29975,0.7567521538811273
11994,1.51469e+18,2022-04-14 22:57:52 GTB Daylight Time,4/14/2022,22:57:52,liveuamap,Liveuamap,@RobinHoodKnave Russian media(now almost all) citing Russian Defense Ministry,en,[],[],1,0,2,[],https://twitter.com/Liveuamap/status/1514694447300292622,False,0,"[{'screen_name': 'RobinHoodKnave', 'name': 'YoungKnave ???? ????', 'id': '2854849324'}]",50,1.8279751062084206
11998,1.5147e+18,2022-04-14 23:00:25 GTB Daylight Time,4/14/2022,23:00:25,osinttechnical,OSINTtechnical,"TASS- The cruiser Moskva sank while being towed in a storm, the Russian Defense Ministry said  https://t.co/Krc61qZWyR",en,[],['https://pbs.twimg.com/media/FQVHJdNXwA8odwI.jpg'],1176,1704,15377,[],https://twitter.com/Osinttechnical/status/1514695087904727051,False,1,[],384425,1.2257556179523812
11999,1.5147e+18,2022-04-14 23:00:49 GTB Daylight Time,4/14/2022,23:00:49,uaweapons,???? Ukraine Weapons Tracker,Important Update: The Moskva sunk.   https://t.co/m5Qcu4wcRf,en,[],[],79,62,675,[],https://twitter.com/UAWeapons/status/1514695188811337730,False,0,[],16875,-0.574268275325064
12001,1.5147e+18,2022-04-14 23:02:51 GTB Daylight Time,4/14/2022,23:02:51,uaweapons,???? Ukraine Weapons Tracker,@IndependentRBLX The Russian Defense Ministry officially confirms it sunk.  Please read what we linked.,en,[],[],7,4,130,[],https://twitter.com/UAWeapons/status/1514695701132980233,False,0,"[{'screen_name': 'IndependentRBLX', 'name': 'Andrei', 'id': '3047634248'}]",3250,1.4130337281719438
12002,1.5147e+18,2022-04-14 23:04:13 GTB Daylight Time,4/14/2022,23:04:13,liveuamap,Liveuamap,"Possible there was something like ""Do not tow in the storm!"" in her manual, but who cares about manuals   https://t.co/ec1qRkVtr8",en,[],[],38,70,617,[],https://twitter.com/Liveuamap/status/1514696046953312263,False,0,[],15425,1.4087831221035663
12005,1.5147e+18,2022-04-14 23:10:15 GTB Daylight Time,4/14/2022,23:10:15,uaweapons,???? Ukraine Weapons Tracker,"#Ukraine: A Russian BMP-2 was hit by Ukrainian fire, filmed by a DJI drone.  https://t.co/kg4nis5Mel",en,[],[],35,328,3426,['ukraine'],https://twitter.com/UAWeapons/status/1514697562862796806,False,1,[],85650,0.6441563170098218
12010,1.5147e+18,2022-04-14 23:12:29 GTB Daylight Time,4/14/2022,23:12:29,uaweapons,???? Ukraine Weapons Tracker,"#Ukraine: A Russian armoured vehicle (Possibly a BMP or Tank) was hit by the 59th Motorized Brigade of the Ukrainian Army, and can be seen below being reduced to component parts.  https://t.co/QJlAsQpQkR",en,[],['https://pbs.twimg.com/media/FQVJszHWYAUygXb.jpg'],73,514,6620,['ukraine'],https://twitter.com/UAWeapons/status/1514698125851693060,False,1,[],165500,1.6923397436503413
12011,1.5147e+18,2022-04-14 23:13:34 GTB Daylight Time,4/14/2022,23:13:34,liveuamap,Liveuamap,"This solved, next question: how many sailors of ~510 survived? Casualties could be in hundreds. Russian Defense Ministry says ""all crew rescued"", but given detonation of ammunition, major damage and a storm this more likely ""all found rescued""    https://t.co/ec1qRkVtr8",en,[],[],35,119,605,[],https://twitter.com/Liveuamap/status/1514698399660060676,False,0,[],15125,6.3056750302628295
12012,1.5147e+18,2022-04-14 23:14:23 GTB Daylight Time,4/14/2022,23:14:23,osinttechnical,OSINTtechnical,"It is official, Wikipedia now refers to the Moskva in the past tense  https://t.co/U1db5qDwnv",en,[],['https://pbs.twimg.com/media/FQVKSBMXoAMHlfD.png'],161,703,7921,[],https://twitter.com/Osinttechnical/status/1514698604572815361,False,1,[],198025,0.7830760053925296
12014,1.5147e+18,2022-04-14 23:17:42 GTB Daylight Time,4/14/2022,23:17:42,liveuamap,Liveuamap,"@sotiridi With homeport - Sevastopol, we will get close estimations to real numbers. Also estimates here in range 150 - 250",en,[],[],1,1,12,[],https://twitter.com/Liveuamap/status/1514699439155429383,False,0,"[{'screen_name': 'sotiridi', 'name': 'Sotiri Dimpinoudis', 'id': '80571323'}]",300,2.543635073828132
12026,1.5147e+18,2022-04-14 23:30:56 GTB Daylight Time,4/14/2022,23:30:56,liveuamap,Liveuamap,Would be one of the last pictures of the vessel  https://t.co/owFkELkoOy,en,[],[],29,59,518,[],https://twitter.com/Liveuamap/status/1514702767503327237,False,0,[],12950,0.9674662517725259
12027,1.5147e+18,2022-04-14 23:38:03 GTB Daylight Time,4/14/2022,23:38:03,uaweapons,???? Ukraine Weapons Tracker,"#Ukraine: A Ukrainian Su-24 attack aircraft was recently shot down by the Russian army near Izium, #Kharkiv Oblast - as claimed, using MANPADS. The pilot didn't survive.  https://t.co/uZH2ADMk2v",en,[],"['https://pbs.twimg.com/media/FQVPmwoWQAcuUa0.jpg', 'https://pbs.twimg.com/media/FQVPnoyWUAguXmM.jpg', 'https://pbs.twimg.com/media/FQVPovKXMAs_YqS.jpg', 'https://pbs.twimg.com/media/FQVPqaWXIAckisS.jpg']",154,556,3193,"['ukraine', 'kharkiv']",https://twitter.com/UAWeapons/status/1514704557816913931,False,1,[],79825,1.1363653140172134
12028,1.51471e+18,2022-04-14 23:48:18 GTB Daylight Time,4/14/2022,23:48:18,uaweapons,???? Ukraine Weapons Tracker,"#Ukraine: A Su-34 fighter-bomber (RF-93823/""31 Red"") of the Russian Air Force was shot down. Although this image is previously unseen and comes from Ukrainian SOF, we aren't sure precisely where or when it was taken out- 2 previously seen Su-34 have unknown serial numbers so far.  https://t.co/DoNojvdIxv",en,[],['https://pbs.twimg.com/media/FQVRkkRXsAcY70Q.jpg'],52,530,4484,['ukraine'],https://twitter.com/UAWeapons/status/1514707139268337673,False,1,[],112100,7.679246309030819
12031,1.51471e+18,2022-04-14 23:52:49 GTB Daylight Time,4/14/2022,23:52:49,hannaliubakova,Hanna Liubakova,"Russias flagship cruiser Moskva has sunk while being towed to a port, the Russian defence ministry announced. The crew was evacuated to other ships.  The Moskva got notoriety when it demanded from Ukrainians to surrender &amp; received a response: Russian warship, go fuck yourself  https://t.co/wi3FV7Gv3g",en,[],['https://pbs.twimg.com/media/FQVTJPzX0AwRNPY.jpg'],54,114,845,[],https://twitter.com/HannaLiubakova/status/1514708275396235266,False,1,[],21125,5.707199966835563
12034,1.51471e+18,2022-04-14 23:56:37 GTB Daylight Time,4/14/2022,23:56:37,liveuamap,Liveuamap,"One killed, one wounded as result of explosion of bomblet left after shelling of Novorontsovka village in Kherson region with cluster ammunition  https://t.co/XmuqE97wNH  #Ukraine  https://t.co/dl8EISIl8B",en,[],['https://pbs.twimg.com/media/FQVUBPxXwAsCv87.jpg'],0,48,137,['ukraine'],https://twitter.com/Liveuamap/status/1514709232163168261,False,1,[],3425,3.239981615878992
12037,1.51471e+18,2022-04-14 23:59:09 GTB Daylight Time,4/14/2022,23:59:09,hannaliubakova,Hanna Liubakova,"A 12-year-old boy Dmytro Keda, who fled from Mariupol, scored the winning goal for Donetsk Shakhtar in a charity game. He came on the field in a T-shirt with the 21st number and the inscription ""Mariupol"". Look also at other players from #Ukraine who have the cities on T-shirts  https://t.co/ZskciKauKp",en,[],[],40,450,2397,['ukraine'],https://twitter.com/HannaLiubakova/status/1514709869605044232,False,1,[],59925,6.540523570791284
12047,1.51471e+18,2022-04-15 00:00:56 GTB Daylight Time,4/15/2022,0:00:56,hannaliubakova,Hanna Liubakova,@irina_vanpatten Thank you!,en,[],[],1,0,0,[],https://twitter.com/HannaLiubakova/status/1514710318555017218,False,0,"[{'screen_name': 'irina_vanpatten', 'name': 'Irina.VanPatten.Author', 'id': '1450942512953057283'}]",0,1.919430703675235
12050,1.51471e+18,2022-04-15 00:12:53 GTB Daylight Time,4/15/2022,0:12:53,uaweapons,???? Ukraine Weapons Tracker,#Ukraine: A destroyed Russian Rosgvardia Avtozak truck seen recently. Likely to be #Kyiv Oblast.  https://t.co/c7NogUkoh9,en,[],[],15,186,1888,"['ukraine', 'kyiv']",https://twitter.com/UAWeapons/status/1514713326336552960,False,1,[],47200,0.5102027919739868
12054,1.51472e+18,2022-04-15 00:28:00 GTB Daylight Time,4/15/2022,0:28:00,uaweapons,???? Ukraine Weapons Tracker,#Ukraine: A Ukrainian BTR-4 took out a Russian tank with 30mm autocannon fire in #Donetsk Oblast recently.  https://t.co/PCukpUjw3r,en,[],[],135,1247,9374,"['ukraine', 'donetsk']",https://twitter.com/UAWeapons/status/1514717131438501894,False,1,[],234350,1.7558082345816712
12061,1.51472e+18,2022-04-15 00:45:39 GTB Daylight Time,4/15/2022,0:45:39,uaweapons,???? Ukraine Weapons Tracker,"#Ukraine: A Russian 2S12A mortar system, consisting of a 2B11 120mm mortar and a Ural truck, was destroyed by the Ukrainian forces. As seen, the mortar being retrieved and maybe to be used in the future.  https://t.co/7O6shrpxZg",en,[],"['https://pbs.twimg.com/media/FQVfLe7X0AgiQfO.jpg', 'https://pbs.twimg.com/media/FQVfMb-WUAkYKLO.jpg', 'https://pbs.twimg.com/media/FQVfNY9XoAU6GVv.jpg']",22,198,2043,['ukraine'],https://twitter.com/UAWeapons/status/1514721570236862466,False,1,[],51075,2.316878002666625
12064,1.51472e+18,2022-04-15 00:53:16 GTB Daylight Time,4/15/2022,0:53:16,uaweapons,???? Ukraine Weapons Tracker,#Ukraine: Two Russian cargo trucks (one with a special cabin) were captured by the Ukrainian troops.  https://t.co/KM3roGEm9G,en,[],[],82,427,4128,['ukraine'],https://twitter.com/UAWeapons/status/1514723487323242509,False,1,[],103200,0.1089020221074611
12066,1.51473e+18,2022-04-15 01:06:03 GTB Daylight Time,4/15/2022,1:06:03,uaweapons,???? Ukraine Weapons Tracker,#Ukraine: Another Russian BTR-80/82A APC was destroyed by Ukrainian forces.  https://t.co/HDupYiDJUN,en,[],[],30,237,2589,['ukraine'],https://twitter.com/UAWeapons/status/1514726703440044032,False,1,[],64725,1.7339769568909071
12068,1.51473e+18,2022-04-15 01:07:44 GTB Daylight Time,4/15/2022,1:07:44,uaweapons,???? Ukraine Weapons Tracker,"#Ukraine: We are sure our followers remember #Trostianets- well, another Russian T7-2B3 Obr 2016 was apparently recovered there by Ukrainian forces recently.  https://t.co/C0Vn8WC1RT",en,[],"['https://pbs.twimg.com/media/FQVkBSrXIAYKvm2.jpg', 'https://pbs.twimg.com/media/FQVkDEWWQAYnwYQ.jpg']",39,429,4831,"['ukraine', 'trostianets']",https://twitter.com/UAWeapons/status/1514727127723253762,False,1,[],120775,5.928639581882825
12069,1.51473e+18,2022-04-15 01:09:08 GTB Daylight Time,4/15/2022,1:09:08,osinttechnical,OSINTtechnical,Fighting in Donetsk Oblast  https://t.co/xNTr5qyal3,en,[],[],26,320,2681,[],https://twitter.com/Osinttechnical/status/1514727481449848836,False,1,[],67025,-0.13087647693313442
12070,1.51473e+18,2022-04-15 01:11:18 GTB Daylight Time,4/15/2022,1:11:18,osinttechnical,OSINTtechnical,Most likely a Ukrainian BTR-4s 30mm autocannon,en,[],[],12,31,868,[],https://twitter.com/Osinttechnical/status/1514728027841871878,False,0,[],21700,1.9935785692434196
12073,1.51473e+18,2022-04-15 01:12:47 GTB Daylight Time,4/15/2022,1:12:47,thestudyofwar,ISW,Here are today's control-of-terrain maps for #Russia's invasion of #Ukraine from @TheStudyofWar and @criticalthreats. We have added a layer representing Ukrainian partisan warfare in response to reports of significant partisan activity in #Melitopol.  https://t.co/HL0zCjwSiH,en,"[{'screen_name': 'thestudyofwar', 'name': 'isw', 'id': '71298686'}, {'screen_name': 'criticalthreats', 'name': 'critical threats', 'id': '106738320'}]","['https://pbs.twimg.com/media/FQVlcnkXEBUMqfX.jpg', 'https://pbs.twimg.com/media/FQVlcn8WQAAKL-c.jpg', 'https://pbs.twimg.com/media/FQVlcoUXwAACgqR.jpg', 'https://pbs.twimg.com/media/FQVlcnlWUAIoDnu.jpg']",14,260,732,"['russia', 'ukraine', 'melitopol']",https://twitter.com/TheStudyofWar/status/1514728398446338051,False,1,[],18300,5.757709803198501
12077,1.51474e+18,2022-04-15 01:53:50 GTB Daylight Time,4/15/2022,1:53:50,kylejglen,Kyle Glen,Very heavy shelling reported in Kharkiv tonight. This footage is circulating telegram currently.  https://t.co/nVtvuqHfaX,en,[],[],5,40,92,[],https://twitter.com/KyleJGlen/status/1514738731655307277,False,1,[],2300,2.1105235773499844
12078,1.51474e+18,2022-04-15 02:17:34 GTB Daylight Time,4/15/2022,2:17:34,osinttechnical,OSINTtechnical,Downed Russian Orlan-10  https://t.co/UrGOiqR7lY,en,[],['https://pbs.twimg.com/media/FQV0KWBXwAINoxT.jpg'],29,86,1447,[],https://twitter.com/Osinttechnical/status/1514744704440672259,False,1,[],36175,1.243025869762477
12082,1.51494e+18,2022-04-15 15:10:12 GTB Daylight Time,4/15/2022,15:10:12,kofmanmichael,Michael Kofman,Im sorry but this is wrong. Moskva does not field Kalibr land attack missiles and never fired them during this war.  https://t.co/ooNtRaJ3vR,en,[],['https://pbs.twimg.com/media/FQYlHdAXsAIDr7A.jpg'],46,163,1563,[],https://twitter.com/KofmanMichael/status/1514939142286843911,False,1,[],39075,0.5243842055509551
12083,1.51494e+18,2022-04-15 15:11:02 GTB Daylight Time,4/15/2022,15:11:02,kofmanmichael,Michael Kofman,*correction - I guess did not field,en,[],[],8,4,374,[],https://twitter.com/KofmanMichael/status/1514939353398718472,False,0,[],9350,0.10591281686987922
12084,1.51494e+18,2022-04-15 15:11:58 GTB Daylight Time,4/15/2022,15:11:58,kofmanmichael,Michael Kofman,News organizations need to stop reposting this claim from ISW,en,[],[],18,9,482,[],https://twitter.com/KofmanMichael/status/1514939586501390340,False,0,[],12050,-0.38450914460237756
12089,1.51495e+18,2022-04-15 15:58:06 GTB Daylight Time,4/15/2022,15:58:06,hannaliubakova,Hanna Liubakova,"In #Russia, schools came up with a new idea to put the names of those Russian servicemen who died in Ukraine on pupils' desks. Only the best students will be allowed to sit there. That's quite a doubtful reward  https://t.co/lOAOHmpWK4",en,[],['https://pbs.twimg.com/media/FQYk3UPXoAsVO9c.jpg'],728,882,3409,['russia'],https://twitter.com/HannaLiubakova/status/1514951195688898572,False,1,[],85225,-0.4429382938594418
12100,1.51499e+18,2022-04-15 18:36:45 GTB Daylight Time,4/15/2022,18:36:45,liveuamap,Liveuamap,Ukrainian Coast Guard: Russian Black Sea fleet failed to rescue Moskva crew despite efforts made  https://t.co/ZKX392PeI2  #Ukraine  https://t.co/tgXCht2MLN,en,[],['https://pbs.twimg.com/media/FQZUZcwagAgNZKj.jpg'],259,1129,6372,['ukraine'],https://twitter.com/Liveuamap/status/1514991122921238528,False,1,[],159300,2.6784739155548
12101,1.515e+18,2022-04-15 18:57:40 GTB Daylight Time,4/15/2022,18:57:40,liveuamap,Liveuamap,"As result of Russian army shelling of Kharkiv today 34 people wounded, 3 children among them. 7 people killed, including 7 months old child - head of Regional Administration  https://t.co/61wcSLTk2C  https://t.co/BflOpoCL4Z via @24tvua #Ukraine  https://t.co/9820Yg6ldx",en,"[{'screen_name': '24tvua', 'name': '24 ?????', 'id': '64993925'}]",['https://pbs.twimg.com/media/FQZZLxIX0Aw7v_B.jpg'],10,82,182,['ukraine'],https://twitter.com/Liveuamap/status/1514996385476661248,False,1,[],4550,6.238665973127749
12102,1.515e+18,2022-04-15 19:08:02 GTB Daylight Time,4/15/2022,19:08:02,kofmanmichael,Michael Kofman,@TheStudyofWar Thanks,en,[],[],2,2,139,[],https://twitter.com/KofmanMichael/status/1514998994283503626,False,0,"[{'screen_name': 'TheStudyofWar', 'name': 'ISW', 'id': '71298686'}]",3475,0.6019279973596833
12103,1.515e+18,2022-04-15 19:08:57 GTB Daylight Time,4/15/2022,19:08:57,kofmanmichael,Michael Kofman,ISW made a correction.,en,[],[],8,1,288,[],https://twitter.com/KofmanMichael/status/1514999227738378249,False,0,[],7200,-0.446295105909023
12104,1.515e+18,2022-04-15 19:10:15 GTB Daylight Time,4/15/2022,19:10:15,liveuamap,Liveuamap,"U.S. now believes the Russian warship Moskva that sunk was hit by two Ukrainian Neptune missiles, a senior U.S. official says  https://t.co/IZVRwqRgqW via @idreesali114 #Ukraine  https://t.co/GCs5YHi8pJ",en,"[{'screen_name': 'idreesali114', 'name': 'idrees ali', 'id': '268636316'}]",['https://pbs.twimg.com/media/FQZcENZXIAQfY41.jpg'],37,197,1001,['ukraine'],https://twitter.com/Liveuamap/status/1514999553803624458,False,1,[],25025,-0.11599675782896232
12118,1.515e+18,2022-04-15 19:21:58 GTB Daylight Time,4/15/2022,19:21:58,liveuamap,Liveuamap,"3 wounded as result of missile strike at ""Nova Poshta"" post office in Mykolaiv  https://t.co/6na0027rvi  #Ukraine  https://t.co/3vLMKClme9",en,[],"['https://pbs.twimg.com/media/FQZevV7XwA04ONc.jpg', 'https://pbs.twimg.com/media/FQZevWBXEAoeRTG.jpg', 'https://pbs.twimg.com/media/FQZevWAX0AIfQck.jpg', 'https://pbs.twimg.com/media/FQZevV7XsAAv6MW.jpg']",4,44,142,['ukraine'],https://twitter.com/Liveuamap/status/1515002502143426572,False,1,[],3550,1.677671502215595
12120,1.515e+18,2022-04-15 19:27:31 GTB Daylight Time,4/15/2022,19:27:31,kylejglen,Kyle Glen,"Aftermath of cruise missile strike against a claimed military building in Mykolaiv, Ukraine this afternoon.  https://t.co/1NkrR3HB0J",en,[],"['https://pbs.twimg.com/media/FQZgA88XoAEGGHi.jpg', 'https://pbs.twimg.com/media/FQZgBKQXoAEfJT7.jpg']",11,21,75,[],https://twitter.com/KyleJGlen/status/1515003899979214856,False,1,[],1875,1.192380280431509
12121,1.515e+18,2022-04-15 19:31:07 GTB Daylight Time,4/15/2022,19:31:07,liveuamap,Liveuamap,Main water pipe damaged and 2 food warehouses destroyed in Severodonetsk as result of Russian shelling - head of Luhansk regional administration  https://t.co/SONjUyP80e  #Ukraine  https://t.co/05Fx7N4e2s,en,[],['https://pbs.twimg.com/media/FQZg136WQAE3hde.jpg'],4,60,145,['ukraine'],https://twitter.com/Liveuamap/status/1515004805026140168,False,1,[],3625,2.2858931972792234
12126,1.51501e+18,2022-04-15 19:35:14 GTB Daylight Time,4/15/2022,19:35:14,kylejglen,Kyle Glen,Expecting this. That's in around 90 minutes.,en,[],[],7,12,40,[],https://twitter.com/KyleJGlen/status/1515005840486506503,False,0,[],1000,-0.5323818402730953
12127,1.51501e+18,2022-04-15 19:41:09 GTB Daylight Time,4/15/2022,19:41:09,kylejglen,Kyle Glen,"What will that even do? Except for Nukes, what weapons or tools will this allow Russia to use that a ""special military operation"" doesn't?",en,[],[],26,7,61,[],https://twitter.com/KyleJGlen/status/1515007329359564805,False,0,[],1525,1.1809697327120485
12128,1.51501e+18,2022-04-15 19:42:19 GTB Daylight Time,4/15/2022,19:42:19,kylejglen,Kyle Glen,@BaxtiyarGoran Yeah 9pm is a favourite time for the groups in Gaza.,en,[],[],0,0,0,[],https://twitter.com/KyleJGlen/status/1515007621853552643,False,0,"[{'screen_name': 'BaxtiyarGoran', 'name': 'Baxtiyar Goran ??', 'id': '371868457'}]",0,3.7225312512823043
12129,1.51501e+18,2022-04-15 19:42:26 GTB Daylight Time,4/15/2022,19:42:26,uaweapons,???? Ukraine Weapons Tracker,#Ukraine: A previously unseen Russian loss in #Chernihiv Oblast- this BTR-82A was driven into a swamp then set on fire and abandoned by Russian troops after an attack by local TDF and Police.  https://t.co/n2htB2TKmH,en,[],"['https://pbs.twimg.com/media/FQZjSEJXoAQk6J4.jpg', 'https://pbs.twimg.com/media/FQZjTnGXMAY2v2V.jpg', 'https://pbs.twimg.com/media/FQZjVWsXEAgxCiC.jpg']",52,358,3802,"['ukraine', 'chernihiv']",https://twitter.com/UAWeapons/status/1515007652958552067,False,1,[],95050,3.9390094371710607
12135,1.51501e+18,2022-04-15 19:59:56 GTB Daylight Time,4/15/2022,19:59:56,liveuamap,Liveuamap,"New propaganda/false-flag from Russia  Russian Ministry of Defense claims 2 Ukrainian Tochka missiles were shot down over Nova Kakhovka town, aimed to destroy dam in the city and flood the wide areas in Kherson region  https://t.co/Mu17hr4Emu  #Ukraine",en,[],[],24,193,424,['ukraine'],https://twitter.com/Liveuamap/status/1515012055652311042,False,0,[],10600,4.16446781896886
12137,1.51501e+18,2022-04-15 20:03:06 GTB Daylight Time,4/15/2022,20:03:06,uaweapons,???? Ukraine Weapons Tracker,"#Ukraine: A Ukrainian ""Kremenchuk"" Gyurza-M class gunboat was captured by the Russian forces in #Mariupol.  https://t.co/Ygw6VpJYgB",en,[],"['https://pbs.twimg.com/media/FQZoJkDX0AQFWj8.jpg', 'https://pbs.twimg.com/media/FQZoJj-XMAc1yqL.jpg']",234,343,2319,"['ukraine', 'mariupol']",https://twitter.com/UAWeapons/status/1515012853278851083,False,1,[],57975,1.7342032198110118
